Season,TeamName,de_TOPct,de_ORPct,de_FTRate,o_eFGPct,o_TOPct,o_ORPct,o_FTRate,Tempo,AdjTempo,OE,DE,AdjDE,AdjEM,Off_2,Off_3,Def_2,Def_3,CONF,G,W,2P_D,3P_O,3P_D,WAB,POSTSEASON,SEED
2022,Illinois,15.5424927767261,26.5843621399177,28.2245827010622,52.4935064935065,18.0664873302116,33.1004366812227,32.0,67.921,67.1516,108.749,98.0884,93.3033,18.7457,46.25407166,36.03420195,56.71776375,25.29305681,B10,33.0,23.0,45.2,35.9,31.9,4.2,R32,4.0
2022,Indiana,17.7065811195767,25.2365930599369,30.688622754491,50.6036217303823,17.2482931376583,27.1028037383178,33.5010060362173,67.8082,67.2195,103.153,96.3854,92.9255,14.0437,56.25504439,24.93946731,45.59585492,34.32642487,B10,35.0,21.0,43.9,33.3,33.0,0.2,R64,12.0
2022,Iowa,19.2352043495115,29.9846625766871,26.2672811059908,53.2515073212748,13.0328323347711,32.2822822822823,30.0172265288544,70.2984,69.6509,117.431,100.921,97.7535,22.7221,49.41569282,33.15525876,53.86416862,30.32786885,B10,36.0,26.0,49.9,36.3,32.9,4.5,R64,5.0
2022,Iowa St.,24.5608482354803,28.2882882882883,36.7039106145251,49.060436769934,20.4251727594029,28.390901432182,27.0695784662265,67.2461,66.2847,96.8521,92.239,88.5019,14.633,53.57142857,30.57491289,51.43901325,26.99862951,B12,35.0,22.0,50.8,31.5,28.9,2.8,S16,11.0
2022,Jacksonville St.,17.0700906381999,27.0758122743682,21.6049382716049,53.5648994515539,19.7077431274845,28.2497441146366,32.0536258379037,66.1555,65.1452,106.164,100.427,103.153,1.97112,45.28301887,37.64150943,46.52087475,38.76739563,ASun,30.0,21.0,47.5,38.0,32.7,-5.2,R64,15.0
2022,Kansas,18.0621487544421,28.4385382059801,27.7063459145583,53.7818637693272,17.2427613356015,32.8582145536384,32.3443376514835,69.5448,69.2864,111.437,96.1531,91.701,27.4855,54.84180249,27.42090125,54.27509294,27.88104089,B12,40.0,34.0,46.4,36.1,29.8,10.4,Champions,1.0
2022,Kentucky,17.4967984020996,24.8780487804878,25.4212091179386,53.116213683224,16.6535792019984,37.6712328767123,28.0224929709466,69.2574,67.4665,114.128,95.9264,94.2785,25.7224,60.94039245,22.99148464,54.08749448,29.56252762,SEC,34.0,26.0,47.3,34.7,30.8,6.9,R64,2.0
2022,LSU,25.0814889283882,30.9387755102041,37.7562028047465,49.3266832917706,20.7285032466018,33.8550247116969,33.3665835411471,70.4792,68.5676,102.099,89.775,88.6547,18.6489,53.42521281,26.75314147,43.78478664,33.81261596,SEC,34.0,22.0,47.6,31.6,28.2,2.3,R64,6.0
2022,Longwood,20.1127843476711,24.4299674267101,26.5203761755486,51.3006654567453,18.7379864302354,33.6336336336336,35.2692075015124,67.153,66.1438,108.101,99.2291,103.697,2.22179,46.60377358,33.39622642,49.82060482,34.13634034,BSth,29.0,26.0,53.9,38.4,32.1,-2.3,R64,14.0
2022,Loyola Chicago,20.1013285428298,24.0146654445463,28.8953488372093,55.5651672433679,18.4575283115236,25.1256281407035,31.4878892733564,65.5308,64.6877,108.587,92.7513,92.0696,16.521,46.56587473,36.67386609,50.90909091,30.60606061,MVC,32.0,25.0,47.3,37.6,30.9,1.8,R64,10.0
2022,Marquette,18.9373215823714,31.6415543219667,29.4647323661831,52.1409921671018,17.1605934705242,22.5314183123878,26.2140992167102,71.6118,70.8638,102.828,99.3666,96.1711,13.0612,49.4723512,34.8248206,51.83246073,30.10471204,BE,32.0,19.0,46.4,34.4,32.0,0.6,R64,9.0
2022,Memphis,20.4395135481118,30.8612440191388,33.1958762886598,52.3218997361478,22.4877320247493,37.3755656108597,37.7836411609499,71.0152,69.8846,105.859,96.637,93.9532,17.2324,55.16129032,24.7983871,44.78935698,35.38802661,Amer,33.0,22.0,45.5,35.5,32.0,1.4,R32,9.0
2022,Miami FL,20.4432006510068,30.3470540758676,24.812734082397,53.3473782771536,13.972828406125,22.3980016652789,28.8389513108614,67.8876,67.7186,108.617,103.51,99.0951,14.8019,55.11695906,28.17982456,53.32308874,32.84671533,ACC,37.0,26.0,53.0,33.9,34.5,2.6,E8,10.0
2022,Michigan,14.7377830101268,24.0484429065744,25.6140350877193,52.1461420541645,17.2667516923379,30.9742647058824,29.3817066939193,67.4537,66.6947,107.489,103.056,97.2491,16.6067,56.7611336,25.87044534,55.50847458,28.60169492,B10,34.0,19.0,50.4,33.9,32.4,0.2,S16,11.0
2022,Michigan St.,15.2650668358238,27.0943396226415,28.3442469597755,51.9669742593492,18.784626481617,30.6846999154691,29.8688683827101,67.8746,67.5117,106.465,102.137,97.0978,14.7609,52.05690119,30.21914648,52.07243461,30.6639839,B10,36.0,23.0,48.5,37.8,31.6,2.9,R32,7.0
2022,Montana St.,18.2154113683295,23.4501347708895,35.9869138495093,53.5753880266075,18.606673187697,26.7754318618042,39.9113082039911,68.9119,67.4514,107.722,99.7226,101.374,2.94097,48.90864996,29.22392886,49.91304348,28.43478261,BSky,33.0,27.0,48.9,37.0,33.6,-2.8,R64,14.0
2022,Murray St.,20.4269907685715,25.7462686567164,25.9710144927536,52.6472177201513,17.0939153517883,35.288725939505,32.3608860075635,67.4603,66.0529,112.46,93.1917,96.0967,15.4202,51.83932347,30.57082452,52.74949084,31.77189409,OVC,31.0,31.0,50.5,34.5,29.7,3.5,R32,7.0
2022,New Mexico St.,16.8449023410855,25.7805530776093,28.317601332593,51.9871420222092,20.8307383879903,32.4378109452736,34.6580946814728,67.6864,66.1255,104.141,95.7672,96.4588,10.6128,48.97400821,32.14774282,47.041273,33.86374938,WAC,31.0,27.0,45.6,33.4,29.8,0.7,R32,12.0
2022,Norfolk St.,18.479512812844,27.7985074626866,33.5970785149118,50.9241555130656,20.1085607743069,30.3125,38.3046526449968,70.1549,66.803,102.866,95.2653,102.616,-0.490868,50.66931086,28.55726326,45.55198285,35.36977492,MEAC,28.0,24.0,47.1,34.0,29.5,-3.1,R64,16.0
2022,North Carolina,13.6185891936314,21.5540540540541,21.4285714285714,51.4736405147364,16.4362283371414,31.8602993585175,30.3030303030303,70.3015,70.2423,109.6,100.051,94.2598,20.1328,49.24292298,32.38973009,53.74100719,32.48201439,ACC,39.0,29.0,47.5,35.8,33.7,4.3,2ND,8.0
2022,Notre Dame,15.1157089895501,24.7088186356073,22.1946375372393,53.9590980597798,15.5564002137352,22.089825847846,27.2679601468275,65.7995,65.6431,108.005,100.61,97.15,15.2456,46.53061224,37.46938776,56.63019694,29.80306346,ACC,34.0,24.0,49.6,37.9,32.0,1.9,R32,11.0
2022,Ohio St.,15.4783095304714,28.6585365853659,29.1397849462366,54.2816091954023,17.0499532674116,29.3279022403259,33.3908045977011,65.1113,65.0397,110.96,103.242,99.3034,16.2427,48.77629884,32.33147274,50.41551247,31.30193906,B10,32.0,20.0,45.8,36.5,33.8,1.3,R32,7.0
2022,Providence,15.5613064731652,27.3983739837398,26.9897959183673,50.0,17.0046740300965,30.3400174367916,37.0091447014524,66.0324,65.2272,106.358,98.5467,95.5738,15.8887,47.88135593,30.88983051,54.02930403,29.12087912,BE,33.0,27.0,47.1,34.4,30.0,5.9,S16,4.0
2022,Purdue,14.0878988561108,23.7845923709798,21.5730337078652,56.5186246418338,17.4593618302228,35.2136752136752,38.2043935052531,66.655,66.1389,117.904,101.864,98.6234,22.3616,48.43324251,32.1866485,50.78988942,35.5450237,B10,37.0,29.0,48.6,38.4,33.2,7.0,S16,3.0
2022,Richmond,18.9695282027269,27.4603174603175,23.3814625058221,51.0890151515151,14.3865539520681,22.4261771747805,31.0132575757576,67.3783,66.8295,104.736,100.792,98.6568,9.44565,49.01065449,33.10502283,54.10742496,31.51658768,A10,37.0,24.0,49.9,33.0,34.3,-1.6,R32,12.0
2022,Rutgers,17.654965165486,26.8226822682268,28.5556170448257,49.8653017241379,17.3262823033625,29.6195652173913,26.239224137931,65.5435,64.8975,103.126,100.108,96.1322,10.816,57.2080292,27.23540146,48.19163927,34.2414279,B10,32.0,18.0,47.1,33.9,33.9,-0.7,R68,11.0
2022,Saint Mary's,19.2371206897551,21.7017208413002,25.1418842224745,52.7121374865736,16.9193953054472,27.3261508325171,23.3082706766917,65.3723,63.5522,106.339,93.8995,90.5786,19.5287,54.31560593,31.255449,58.7537092,25.37091988,WCC,33.0,26.0,47.0,35.5,34.3,3.9,R32,5.0
2022,Saint Peter's,20.5403092307519,28.9541918755402,41.1630558722919,47.4806201550388,20.0898638528845,30.8707124010554,37.4307862679956,66.7851,65.8972,98.9653,93.3946,93.0264,7.24295,52.42009132,25.89041096,47.85748676,26.86567164,MAAC,33.0,22.0,44.5,34.6,29.2,-5.6,E8,15.0
2022,San Diego St.,21.9010903242591,27.321911632101,31.0223266745006,48.6655309483248,19.3467514959438,29.4943820224719,31.1186825667235,65.3113,65.3966,99.0336,88.1079,86.3084,17.0661,54.37171524,27.52030578,49.56989247,31.12903226,MWC,32.0,23.0,43.5,35.4,30.0,2.6,R64,8.0
2022,San Francisco,18.3717502296469,23.9520958083832,32.9989440337909,53.0984507746127,17.9017752237722,29.9488054607509,28.535732133933,70.6563,68.8924,107.315,95.0446,93.0889,17.3778,47.79674474,36.56212783,57.59209344,22.50673854,WCC,33.0,24.0,48.7,34.3,28.9,1.6,R64,10.0
2022,Seton Hall,18.5224262033715,29.1194420226678,27.7808219178082,47.2117962466488,17.6783662751166,32.2691975841242,30.5093833780161,68.5265,67.3187,102.428,96.7449,93.4768,13.6114,50.15989036,30.28780265,52.96404276,27.98833819,BE,31.0,21.0,45.1,33.2,31.1,1.9,R64,8.0
2022,South Dakota St.,15.8196391937906,24.3153526970954,21.2663122281295,59.2487046632124,15.2697586870545,23.6633663366337,34.6113989637306,71.355,69.4429,118.382,103.634,104.825,10.5795,50.60844667,31.24552613,49.83686786,36.82707993,Sum,33.0,30.0,50.3,43.7,35.2,1.5,R64,13.0
2022,TCU,18.5883898567326,26.126878130217,26.9488900361384,48.7009679062659,21.367962171758,37.8956372968349,31.4314824248599,67.2198,65.9267,101.14,95.912,91.6505,17.019,57.90378007,24.22680412,54.82555505,28.4096058,B12,34.0,21.0,48.0,30.2,30.9,2.9,R32,9.0
2022,Tennessee,22.9305678930733,27.2277227722772,31.4853556485356,50.6644518272425,17.7247092362675,32.4582338902148,28.9511153298529,68.6654,67.4173,106.48,90.7901,86.395,25.0952,47.45235317,35.58926488,48.57013164,32.00181571,SEC,35.0,27.0,46.0,35.9,31.3,8.0,R32,3.0
2022,Texas,22.9737919784309,29.7101449275362,39.1100702576112,50.0795334040297,17.7627740740531,31.6399286987522,31.9724284199364,64.4321,63.774,106.049,93.1247,91.5777,20.8759,51.90252245,28.85848653,51.30940834,26.62463628,B12,34.0,22.0,46.6,33.0,31.8,3.4,R32,6.0
2022,Texas A&M Corpus Chris,22.5976084941999,28.8104089219331,42.2692533803645,47.1520687802257,19.6500943427825,34.018851756641,37.990327780763,71.9284,69.3634,101.972,98.6414,103.161,-6.54882,52.63157895,24.34210526,44.74637681,30.70652174,Slnd,31.0,23.0,50.3,31.8,31.5,-7.6,R68,16.0
2022,Texas Southern,17.2895212991713,27.9411764705882,33.3864118895966,48.1661272923409,21.3550159715862,33.01393728223,33.6030204962244,69.6921,68.2014,98.5621,94.6418,98.8743,-1.28402,56.4056134,24.44545043,51.82033097,28.93617021,SWAC,32.0,19.0,45.1,31.4,30.4,-6.8,R64,16.0
2022,Texas Tech,23.2410313455961,25.8714175058095,31.866464339909,52.6277372262774,19.8244010964999,33.106960950764,35.1338199513382,67.3351,66.4742,105.819,89.1032,85.0186,25.6364,55.79302587,25.30933633,42.78074866,37.8342246,B12,37.0,27.0,44.5,32.1,31.5,6.6,S16,3.0
2022,UAB,21.0721302874397,27.4809160305344,31.3061872025383,52.8306490971205,16.4037111790435,33.2191780821918,29.3313811615422,69.9952,68.9048,111.626,96.3411,98.7709,13.6746,53.63984674,29.31034483,50.66785396,30.72128228,CUSA,33.0,27.0,47.8,38.0,32.9,-0.1,R64,12.0
2022,UCLA,19.4218823392813,25.273799494524,28.2854209445585,50.5353817504655,13.2153242873805,31.394422310757,29.4227188081937,66.5276,65.2198,111.629,95.2022,91.6541,24.2586,55.32398636,26.94202349,50.62056738,31.64893617,P12,35.0,27.0,47.3,35.4,32.1,5.1,S16,4.0
2022,USC,14.4056844051977,26.7477203647416,26.8021286889211,51.1988011988012,17.9530301145858,33.4731543624161,30.9190809190809,67.4781,66.2321,106.263,97.0304,95.6321,14.1386,55.26208858,28.03738318,50.91395453,31.43111904,P12,34.0,26.0,42.0,35.7,33.2,4.1,R64,7.0
2022,Vermont,16.9130253463695,18.8057040998217,23.2725262576009,57.1311921611323,14.6888466706825,23.6602628918099,26.7283614589004,65.1707,64.9479,114.322,93.5638,97.9395,13.1952,49.77669509,35.44457978,50.76846802,34.8041646,AE,33.0,28.0,45.3,36.8,34.4,-0.8,R64,13.0
2022,Villanova,18.4369812021159,28.8770053475936,24.964471814306,51.5471167369902,15.5085121521154,31.1853619729515,29.7702766057196,63.5883,62.3285,112.499,98.138,92.9078,24.5614,41.59941306,39.06823184,49.26563156,34.49433487,BE,38.0,30.0,48.1,35.9,30.8,7.3,F4,2.0
2022,Virginia Tech,18.6785675410907,26.219512195122,25.6078634247284,55.1489146895507,17.0240557309241,27.8538812785388,24.4825845532559,63.584,63.3097,111.0,98.6441,96.1358,18.863,48.1757552,37.54413495,53.16231756,30.51747015,ACC,36.0,23.0,49.3,39.2,32.3,1.7,R64,11.0
2022,Wisconsin,17.0524577929054,24.4206773618538,27.1657754010695,47.7213878819265,12.9815792747051,26.0135135135135,32.4184360435008,66.9947,66.4888,104.319,98.3092,94.0081,15.3417,52.16637782,27.68630849,55.94855305,28.11208085,B10,33.0,25.0,49.0,30.7,32.5,6.5,R32,3.0
2022,Wright St.,18.6043652643387,30.0167224080268,26.0932244113407,51.7391304347826,17.6618533676872,30.9584393553859,31.5942028985507,69.7225,68.8552,108.682,103.609,106.59,-0.276113,55.39160045,25.65266742,56.24012638,28.43601896,Horz,35.0,22.0,51.9,33.4,33.8,-8.4,R64,16.0
2022,Wyoming,15.6715743835245,24.5614035087719,24.7801345059493,52.3132664437012,17.0264655406016,25.515947467167,37.0680044593088,66.0907,66.0688,106.796,98.0097,97.1771,11.9366,48.1764207,31.42493639,53.32103321,30.7195572,MWC,33.0,25.0,48.4,33.0,30.1,1.9,R68,12.0
2022,Yale,18.2012658153044,26.7452402538531,32.0593268682259,49.7123130034522,18.3903698757232,25.8064516129032,32.1634062140391,70.2089,68.8235,101.064,99.0814,98.7569,1.98256,52.19831618,28.62488307,50.16658734,31.41361257,Ivy,30.0,19.0,51.2,32.6,30.5,-4.9,R64,14.0
2021,Abilene Christian,26.4921192990862,27.8511404561825,41.1258795934324,51.2145748987854,19.1645118333815,30.5869074492099,32.7260458839406,70.9645,69.2525,104.151,86.9821,91.5665,10.1138,50.45822102,31.37466307,50.94217024,25.53606238,Slnd,23.0,23.0,46.3,37.7,29.1,-1.1,R32,14.0
2021,Alabama,20.5026388030673,29.1603053435114,30.6867998051632,51.6705882352941,18.5982434992251,32.2455322455322,28.8,74.5199,73.3265,106.757,93.7315,87.7822,25.0857,43.81894256,39.7109167,54.64764375,26.58884565,SEC,30.0,24.0,46.4,35.1,28.8,6.8,S16,2.0
2021,Appalachian St.,19.8481850134389,30.2107728337237,23.6514522821577,46.9380654140571,17.6625217827923,28.1995661605206,32.7070285316632,66.0627,65.4558,99.5291,100.552,103.078,-4.70592,43.81290705,36.05683837,52.95508274,32.44680851,SB,24.0,17.0,50.4,32.6,33.5,-7.7,R68,16.0
2021,Arkansas,20.106452031676,26.4681555004136,29.0091930541369,50.7480694980695,17.1154095806829,31.7315658657829,32.6737451737452,74.9592,72.5955,107.98,94.1515,89.5839,21.5629,53.91705069,26.84331797,49.91166078,32.86219081,SEC,28.0,22.0,46.9,33.9,32.6,4.6,E8,3.0
2021,BYU,15.6587582713056,23.406374501992,29.3706293706294,54.9121665582303,18.9638941001971,28.6713286713287,27.9115159401431,69.9893,67.5795,108.683,97.2928,92.5374,21.1242,51.67416292,32.68365817,52.39687848,29.93311037,WCC,25.0,20.0,45.5,37.3,32.4,3.3,R64,6.0
2021,Baylor,24.4331860155941,30.6081754735793,31.3032886723508,56.5482502651113,16.5283317164313,37.2930866601753,26.5111346765642,69.2981,67.4416,119.106,94.4826,91.1275,33.867,49.69843185,36.06755127,53.56415479,28.2586558,B12,24.0,22.0,48.1,41.8,34.0,6.6,Champions,1.0
2021,Clemson,21.5495535821337,26.9377382465057,28.9328063241107,49.9622071050642,19.3754146450638,26.5644955300128,23.2048374905518,64.8227,64.0386,99.6176,95.3285,90.9309,15.4785,46.72657253,38.12580231,47.91386272,34.92597577,ACC,23.0,16.0,47.5,34.6,33.7,2.9,R64,7.0
2021,Cleveland St.,20.0030835852712,32.325338894682,37.6470588235294,50.5134788189987,18.769649476796,30.7196562835661,32.5417201540436,67.5598,66.095,102.943,102.675,100.699,-0.128764,55.276907,26.95924765,47.03433923,31.06139438,Horz,26.0,19.0,50.9,31.9,30.8,-2.7,R64,15.0
2021,Colgate,16.3349083834,25.3499222395023,26.2795275590551,56.6169154228856,14.7099698531141,28.2374100719424,30.9452736318408,72.551,72.1921,116.843,94.9766,101.02,9.24837,50.91709464,32.57520176,57.45062837,26.12208259,Pat,15.0,14.0,49.5,40.2,26.1,0.3,R64,14.0
2021,Colorado,19.7649384110401,25.6052141527002,29.054441260745,52.396694214876,17.1296132895681,30.8447937131631,29.4765840220386,66.4055,66.1115,109.887,96.4254,91.2182,25.1002,49.74358974,31.53846154,51.90989226,29.97061704,P12,30.0,22.0,46.5,36.7,33.3,2.6,R32,5.0
2021,Connecticut,19.5648617699984,29.5143212951432,36.7658889782784,48.9553314121037,17.5363978406674,37.3508353221957,29.0345821325648,66.0719,65.4728,107.563,97.2044,92.5226,20.607,54.18181818,28.18181818,51.17845118,27.07070707,BE,22.0,15.0,45.6,33.6,31.6,2.1,R64,7.0
2021,Creighton,17.9599355284366,28.34179357022,25.5161461090524,55.0214822771214,15.7494819249367,24.5531514581373,25.671321160043,69.5192,68.6692,108.383,97.5385,92.7989,20.5882,49.68152866,37.32484076,50.6855792,33.33333333,BE,28.0,20.0,46.1,36.7,32.1,3.5,S16,5.0
2021,Drake,18.4461932057385,25.2057613168724,29.9182903834067,53.4443168771527,15.2854690890249,31.9875776397516,24.6268656716418,66.0081,66.2746,112.244,97.8573,98.1997,14.269,58.23719428,27.68804799,54.25531915,27.44680851,MVC,27.0,25.0,49.7,36.6,30.8,1.5,R64,11.0
2021,Drexel,15.9176828401694,24.0909090909091,26.423487544484,53.3181818181818,19.4044133670637,28.7112561174551,27.2727272727273,65.9644,63.9136,106.873,102.44,105.789,0.667188,52.45202559,30.91684435,57.12166172,26.48367953,CAA,19.0,12.0,50.4,37.2,32.1,-4.5,R64,16.0
2021,Eastern Washington,16.1287868413445,25.6440281030445,27.3953158268275,54.249815225425,16.5548302673423,23.6338797814208,30.4508499630451,71.4359,72.1648,109.449,99.3138,101.284,8.1876,49.2495831,32.35130628,52.99877601,29.74296206,BSky,22.0,16.0,47.6,35.9,31.6,-3.6,R64,14.0
2021,Florida,20.2329902296699,30.7103825136612,35.116598079561,53.1272210376688,21.1937746819168,31.077694235589,33.9019189765458,70.4582,68.2639,104.726,99.3763,94.0952,16.9501,53.29018339,27.34627832,51.67899829,27.66078543,SEC,23.0,14.0,48.4,35.7,30.6,1.4,R32,7.0
2021,Florida St.,19.5134403074501,31.6631130063966,35.1535836177474,54.0041067761807,20.4210421822153,34.3672456575682,32.4435318275154,69.8693,69.8915,109.672,98.0914,92.8288,22.1166,51.94401244,29.8600311,45.54913295,32.60115607,ACC,22.0,16.0,44.2,39.0,33.3,2.5,S16,4.0
2021,Georgetown,16.2292794172708,26.9192422731805,25.8545680546924,49.4411571334648,21.5119643282617,32.1581196581197,30.8349769888231,70.2549,69.678,101.191,101.58,95.0171,12.9084,46.09585353,34.89499192,49.59742351,34.94363929,BE,25.0,13.0,47.4,36.6,32.6,-1.0,R64,12.0
2021,Georgia Tech,22.6483006852634,30.3827751196172,28.8659793814433,54.0647719762062,16.0586973073995,24.3757431629013,28.4203569068077,67.6721,67.3251,107.931,100.828,96.1627,17.5017,54.41478439,29.5687885,52.60845689,31.13673806,ACC,25.0,17.0,50.7,34.9,36.7,1.9,R64,9.0
2021,Gonzaga,19.3116304399051,23.7810094097519,25.6866734486267,61.0178117048346,16.1279343153221,30.0706357214934,35.7251908396947,74.3411,73.7515,121.917,93.4015,89.9493,36.4833,57.6434215,24.73376846,54.88789238,29.19282511,WCC,26.0,26.0,46.8,36.5,32.5,8.5,2ND,1.0
2021,Grand Canyon,16.1724585178228,23.1770833333333,30.1020408163265,52.5213675213675,19.9651147189051,33.5745296671491,33.4188034188034,66.5446,64.9262,107.24,94.5532,97.068,8.32183,54.96997999,27.01801201,49.12812737,32.06974981,WAC,20.0,17.0,44.9,32.2,29.9,-3.2,R64,15.0
2021,Hartford,20.0541836639367,29.0246768507638,24.3636363636364,49.9233716475096,19.6182231495033,24.6835443037975,28.5823754789272,66.9021,66.9122,98.0276,95.7182,99.9541,-2.97996,48.78980892,34.20382166,53.58539765,31.87744459,AE,23.0,15.0,50.7,32.7,28.7,-4.9,R64,16.0
2021,Houston,21.1303242369262,27.8584392014519,41.1504424778761,50.3727369542066,16.1933325927846,39.8214285714286,31.2566560170394,65.3395,64.3684,114.665,90.0351,89.5795,28.7483,45.82256675,35.65891473,47.1106219,29.38910292,Amer,26.0,24.0,43.0,35.5,28.5,4.0,F4,2.0
2021,Illinois,16.0316154203541,22.1276595744681,30.0587293112653,55.5525013743815,18.1363247073838,32.20675944334,37.9329301814184,71.2356,70.4525,111.507,95.508,88.9091,29.0623,56.54785743,24.38926712,53.47744361,28.33646617,B10,29.0,23.0,45.4,37.6,32.7,8.9,R32,1.0
2021,Iona,19.6875498166746,26.875,46.1059190031153,50.6930693069307,22.4772835963654,32.5619834710744,34.4554455445545,69.7,67.6762,101.976,94.57,100.959,-0.776268,48.94777864,30.86515978,46.93019344,27.50210261,MAAC,17.0,12.0,45.8,35.5,30.1,-3.2,R64,15.0
2021,Iowa,16.1007772593529,29.0996784565916,22.1778221778222,54.742478327384,13.3341648288725,30.8031774051192,31.9734829168791,70.8489,69.8531,117.659,102.413,96.6751,26.8703,47.93834297,34.79768786,50.11086475,36.58536585,B10,29.0,21.0,45.8,38.6,34.8,5.6,R32,2.0
2021,Kansas,19.954682126606,26.7961165048544,26.761397276495,49.4279176201373,17.089901029222,30.5372290292177,29.8054919908467,69.5113,68.1765,103.907,96.4919,90.1543,19.976,51.66508088,30.54234063,50.30674847,32.66871166,B12,27.0,20.0,45.9,33.8,32.6,4.2,R32,3.0
2021,LSU,17.9247067726069,32.0557491289199,29.7722342733189,52.276467361492,15.5599697313659,31.4447592067989,33.9550191991223,72.5804,70.6239,112.572,103.253,99.7562,20.3488,50.78026149,29.60776044,48.60155892,33.42503439,SEC,27.0,18.0,51.3,35.0,30.0,2.4,R32,8.0
2021,Liberty,17.371682920421,22.7817745803357,30.4932735426009,56.86994856723,16.0116223359041,23.2118758434548,25.4224834680382,64.703,63.1048,112.557,96.5108,101.166,8.59581,44.2487617,40.9466153,52.62483995,29.19334187,ASun,24.0,23.0,47.8,38.8,32.2,-1.7,R64,13.0
2021,Loyola Chicago,21.5124960305931,20.9354120267261,22.7180527383367,55.6765676567657,18.2694061767349,27.0783847980998,31.4851485148515,63.3033,63.7415,109.948,88.4525,87.0001,24.3209,53.58898722,29.35103245,55.77981651,29.5412844,MVC,26.0,24.0,45.5,35.7,32.5,1.7,S16,8.0
2021,Maryland,16.8165719672841,26.4650283553875,24.9708284714119,53.1585596967783,16.7146533493006,20.6417112299465,31.838281743525,65.4117,64.7039,103.836,100.618,94.1372,17.628,47.17444717,35.52825553,46.55870445,37.95546559,B10,28.0,16.0,46.4,34.9,34.3,0.2,R32,10.0
2021,Michigan,14.779555824381,24.6913580246914,24.3227326266196,54.6933667083855,16.567829482847,29.6296296296296,30.3504380475595,67.5747,66.6444,111.591,95.842,87.9246,29.6713,53.22656618,29.10975035,54.11635565,28.64983535,B10,24.0,20.0,42.3,38.7,33.5,7.2,E8,1.0
2021,Michigan St.,15.2190315279005,26.3366336633663,36.8615384615385,48.0733944954128,18.7787372073077,30.4914744232698,31.3149847094801,68.9434,68.3094,99.9455,102.901,94.2447,12.8955,53.39506173,27.4691358,51.93370166,26.51933702,B10,27.0,15.0,48.1,32.0,31.5,1.4,R68,11.0
2021,Missouri,17.983857862521,28.8441145281018,36.6930171277997,50.7682030728123,18.742213314555,28.5238623751387,37.0741482965932,70.3466,68.3522,103.247,101.379,95.4914,15.1401,50.70717653,28.91566265,52.29946524,26.47058824,SEC,25.0,16.0,48.3,32.0,32.7,2.1,R64,9.0
2021,Morehead St.,17.6424847349166,25.3128007699711,23.0588235294118,52.2236756049706,23.0983976442694,31.4316469321851,36.2328319162852,67.0465,65.1864,100.54,95.8243,97.4248,3.1913,52.78622087,28.11550152,51.06609808,34.70149254,OVC,28.0,23.0,47.6,34.7,30.7,-2.0,R64,14.0
2021,Mount St. Mary's,16.0290823012216,24.8774509803922,25.0,48.5898468976632,20.0870778205182,31.3299232736573,29.8146655922643,63.5797,61.5881,98.4456,97.1736,101.125,-6.61986,51.58184319,31.36176066,55.48567435,27.04402516,NEC,22.0,12.0,45.6,33.7,30.1,-7.2,R68,16.0
2021,Norfolk St.,20.4035570803052,29.3224299065421,40.6368460955269,48.6813186813187,17.5747453317083,27.7647058823529,37.0695970695971,71.8463,67.4797,101.778,98.2887,103.621,-4.47308,46.59158269,32.18731476,41.51867728,35.27250459,MEAC,21.0,16.0,47.2,37.4,31.7,-5.0,R64,16.0
2021,North Carolina,19.0487643557212,26.4044943820225,26.8742791234141,48.302300109529,20.3475437436113,40.9131602506714,34.1730558598029,71.6853,71.5213,104.665,97.6775,91.6568,18.6195,58.59697387,22.28335626,49.50690335,34.46745562,ACC,28.0,18.0,46.8,31.7,34.4,2.3,R64,8.0
2021,North Texas,20.8570129574903,27.6688453159041,30.5939226519337,53.8461538461538,19.7772220959309,27.9411764705882,26.957726957727,64.6312,62.6983,104.4,95.1786,94.9558,11.76,51.40997831,32.86334056,50.62987403,30.0539892,CUSA,25.0,17.0,44.8,37.3,31.6,-2.5,R32,13.0
2021,Ohio,19.2365318696418,26.6506602641056,29.2821606254442,54.6864231564438,17.0731529055787,28.641370869033,29.2901447277739,71.262,69.1669,110.481,102.163,100.921,10.4687,51.80084746,32.25635593,49.22547332,32.70223752,MAC,22.0,16.0,51.6,36.6,33.7,-2.0,R32,13.0
2021,Ohio St.,14.712990580385,27.0008795074758,33.4980779791323,52.9115341545353,15.5146599389317,29.3269230769231,37.1780515117581,67.5975,66.7349,112.865,104.051,97.1132,23.5777,47.40802676,31.60535117,48.00362976,32.39564428,B10,30.0,21.0,47.4,36.5,34.1,6.0,R64,2.0
2021,Oklahoma,18.4587718834294,27.7207392197125,23.7246465888138,50.7975460122699,15.6555772994129,26.9628099173554,29.3251533742331,69.0519,67.1408,106.099,99.7457,95.0534,17.0597,50.69582505,31.61033797,49.20466596,35.4718982,B12,25.0,15.0,46.3,33.8,35.4,0.3,R32,8.0
2021,Oklahoma St.,19.7015660506196,30.1369863013699,31.3169164882227,51.1797752808989,20.9553020720227,31.3559322033898,37.5842696629214,72.9724,72.3523,103.047,97.8116,90.6688,18.9454,54.50587723,24.81497606,49.97707474,30.67400275,B12,28.0,20.0,46.9,33.8,31.7,4.6,R32,4.0
