Season,TeamName,de_TOPct,de_ORPct,de_FTRate,o_eFGPct,o_TOPct,o_ORPct,o_FTRate,Tempo,OE,DE,AdjDE,AdjEM,Off_2,Off_3,Def_2,Def_3,CONF,G,W,2P_D,3P_O,3P_D,WAB,POSTSEASON,SEED,FUTURE_ODDS
2018,Rhode Island,22.62056741,27.99263352,40.625,51.14503817,15.31952607,30.99601594,30.05725191,69.1532,109.226,98.9865,97.2018,13.9324,55.59427023,27.40998839,53.80667237,23.35329341,A10,34,26,50.6,35.2,33.2,1.6,R32,7,
2018,San Diego St.,18.96260769,25.11013216,29.55531453,51.67539267,17.00861533,31.63082437,35.13089005,70.3688,108.923,97.1902,96.3721,14.0901,51.83374083,28.60635697,48.44606947,33.45521024,MWC,32,22,47.8,34.1,33.2,-1.5,R64,11,
2018,Seton Hall,17.72404363,28.39805825,29.8006806,52.87023637,17.7651667,34.26688633,35.16642547,71.0396,111.136,103.324,98.8386,18.0362,53.38763421,27.76749352,51.03503185,31.28980892,BE,34,22,50,36.5,33.8,2.5,R32,8,
2018,South Dakota St.,14.21939601,23.28308208,25.57905337,54.26765016,13.95443832,24.57551385,35.35300316,72.155,113.562,103.536,103.59,10.2006,42.03574204,37.995338,51.82978723,32.68085106,Sum,31,28,49.8,39.3,33.6,0.6,R64,12,
2018,St. Bonaventure,20.40464331,29.12223134,38.44548774,51.63348647,16.34880232,29.32651321,40.5308831,69.3328,109.792,100.653,99.5453,11.211,48.01526718,29.19847328,44.95222268,33.15330287,A10,34,26,49.7,38.6,32,1.4,R64,11,
2018,Stephen F. Austin,25.94676249,28.70905588,50.22109918,53.10576385,20.70409472,31.96261682,40.51482932,72.6052,106.587,94.2104,98.9547,5.57774,51.97505198,26.94386694,43.35532516,30.67860509,Slnd,31,28,47.4,37.4,35.6,-1.8,R64,14,
2018,Syracuse,19.49992464,30.35048471,31.37829912,46.91729323,19.16730332,34.74842767,40.45112782,64.0618,102.496,97.9995,92.2127,14.8177,50.60827251,25.30413625,43.38983051,36.73728814,ACC,37,23,45.1,31.7,31.8,-0.4,S16,11,
2018,TCU,17.43864574,26.11012433,30.54136874,56.56360872,17.82144528,34.23255814,34.16117587,69.99,115.149,106.025,101.208,18.4668,52.06794682,30.35450517,50.82428629,31.60434258,B12,33,21,50.1,39.4,37.6,2.2,R64,6,
2018,Tennessee,20.44606715,31.10932476,37.55868545,50.77037773,17.86385163,33.41604632,35.53677932,66.9731,109.636,97.4286,92.3786,22.266,47.36842105,31.69504644,48.84832681,28.94393742,SEC,35,26,46.1,38,31.8,6.4,R32,3,
2018,Texas,18.02136061,29.05349794,26.23274162,49.97512438,16.96128058,29.39739414,32.98507463,66.9777,103.687,99.2103,94.0825,15.4299,52,30,53.37895637,30.41060736,B12,34,19,47.5,32,33.2,1.4,R64,10,
2018,Texas A&M,15.2574698,27.38944365,27.54682503,51.46226415,19.17274645,33.98898505,32.02830189,70.785,105.948,99.8034,94.3907,16.9562,56.70847586,26.22576967,50.58775841,32.59019051,SEC,35,22,45.7,32.9,32.6,1.9,S16,7,
2018,Texas Southern,16.18156783,32.46187364,31.20689655,50.45002369,17.20716015,28.52760736,42.91804832,72.6207,106,108.644,111.204,-6.65169,46.28632939,30.13993541,53.7250787,29.38090241,SWAC,36,16,49.4,35.9,36.6,-10.9,R64,16,
2018,Texas Tech,21.77726458,28.60447186,37.94820717,52.00381679,17.88565953,32.95546559,39.26526718,68.2715,108.468,94.5454,90.7536,22.5872,51.61290323,27.40123233,46.47476012,31.16395494,B12,37,27,45.1,35.9,32.3,4.7,E8,3,
2018,UCLA,14.52131522,26.85758514,29.6912114,53.72393247,16.55429935,28.46283784,35.50148957,71.409,111.075,103.801,101.431,13.5221,46.06196342,34.71444569,48.18508177,34.34383726,P12,33,21,47.3,38.1,34.6,0,R68,11,
2018,UMBC,20.66853227,28.29181495,30.78167116,52.20241217,17.23112179,25.9382819,30.25694809,68.7621,103.998,101.468,102.645,0.502831,43.23181049,40.98984772,48.87152778,34.24479167,AE,33,25,51,38.2,35,-4.9,R32,16,
2018,UNC Greensboro,21.39690921,23.85496183,39.30530165,51.69043846,19.78291821,33.74777975,25.99049128,66.2486,106.313,94.0046,95.6833,9.2195,45.82608696,39.26086957,45.19940916,31.7577548,SC,32,27,47.3,35,31.9,-1.6,R64,13,
2018,Villanova,18.19622004,27.0963271,26.6972095,59.50819672,15.04551268,29.56989247,29.42622951,70.0051,122.728,99.3109,94.0001,33.7563,43.66156512,40.19636154,53.86533666,29.07018169,BE,40,36,49,40.1,31.7,10.6,Champions,1,
2018,Virginia,20.90718806,25.56869882,26.247798,52.68438178,14.03491791,27.01149425,24.45770065,60.5782,110.417,88.9492,85.6461,29.5308,52.6500219,32.45729304,47.05882353,35.13071895,ACC,34,31,42.8,38.3,31,11.3,R64,1,
2018,Virginia Tech,18.56954466,29.4317218,29.36386768,57.66756032,16.98277064,23.90670554,36.51474531,69.9133,112.416,102.143,99.2755,16.0265,48.74715262,32.91571754,46.34760705,36.77581864,ACC,33,21,49.2,38.8,34.7,1.3,R64,8,
2018,West Virginia,23.3529215,30.12718601,44.13863405,50.42122999,16.09096555,36.95035461,31.33951137,70.5003,113.498,99.0358,96.9303,22.4435,48.17813765,32.59109312,42.48543689,33.55339806,B12,37,26,45.4,35.3,38,4.6,S16,5,
2018,Wichita St.,16.2904777,22.59933775,33.24661811,55.10204082,16.54837444,35.37117904,34.84320557,69.9995,117.415,102.242,101.936,19.0252,48.11424387,32.95496155,44.58544839,35.78680203,Amer,33,25,46,38.1,36.3,3.4,R64,4,
2018,Wright St.,21.0396708,25.39267016,29.86522911,48.5796949,18.62032467,28.71794872,35.34981589,69.6126,100.454,94.5441,97.6892,2.89004,50.57964792,28.72477458,47.03196347,34.79452055,Horz,33,25,45.8,33.5,34.7,-3.5,R64,14,
2018,Xavier,15.72039594,23.05319969,25.63868613,55.86374696,17.24550898,30.228471,41.02189781,72.3284,115.41,102.386,98.5906,21.5133,49.91534033,27.83609888,49.15902141,34.51834862,BE,35,29,49.8,37.2,33.4,8.8,R32,1,
2017,Arizona,17.37530354,26.04087812,28.61857614,53.66210938,16.61111195,33.27495622,40.52734375,67.197,113.67,98.2449,95.0812,23.3068,51.74726438,25.83833392,53.60655738,29.3852459,P12,37,32,48.4,39,31,7.9,S16,2,
2017,Arkansas,18.50881788,34.2143906,39.0639481,51.40812558,16.60749277,31.95219124,38.08864266,71.5875,110.631,103.368,99.8135,16.2479,53.52014011,24.48336252,47.9879654,29.67280933,SEC,36,26,46.7,36.5,33.2,3.9,R32,8,
2017,Baylor,17.17261871,29.43143813,30.11542497,52.43257536,20.60714245,39.77900552,33.84452671,65.0831,110.614,98.4352,92.8864,24.2282,54.27752763,26.89316414,51.49425287,29.37931034,B12,34,27,45,35.3,32.2,7.9,S16,3,
2017,Bucknell,19.6698421,27.92,33.08531746,55.32891382,18.86038358,26.77304965,37.22590515,70.5939,108.157,96.5316,100.329,9.38403,49.15698764,32.14687149,54.20875421,27.27272727,Pat,35,26,46.5,37.9,34.2,-2.1,R64,13,
2017,Butler,19.58570374,27.02456779,37.01687534,54.61011591,15.02583923,27.15231788,37.09167545,67.2412,112.519,101.742,96.9608,20.7572,49.71098266,30.1734104,50.14950876,29.60273387,BE,34,25,51.3,36.6,33.3,5.5,S16,4,
2017,Cincinnati,20.16553959,29.42109437,29.11392405,52.00755786,15.29361301,35.52845528,32.49881908,65.1184,112.678,93.9249,92.764,22.1845,52.72999252,29.61854899,46.73913043,34.10326087,Amer,36,30,41.4,34.5,34.4,5.6,R32,6,
2017,Creighton,19.29273483,29.58300551,29.26947267,57.60816723,17.14459418,24.26666667,27.95333009,72.5662,111.777,100.763,96.4873,18.8284,53.85450597,31.9218241,52.82258065,30.36290323,BE,34,25,50.2,39.8,33,4.3,R64,6,
2017,Dayton,20.91114506,27.37226277,35.17763541,53.58191427,16.86832368,25.59923298,43.39401057,69.1271,108.661,96.1237,96.3032,15.5722,45.8707745,32.22079589,47.41170779,31.78519594,A10,31,24,47.2,38.4,32.3,1.5,R64,7,
2017,Duke,17.30169098,29.81549815,31.23028391,54.75524476,16.29532864,31.68155971,39.25407925,69.826,115.709,100.651,96.8321,24.1726,47.34202608,31.19358074,59.45321525,21.60184829,ACC,37,28,48.9,37.9,29.3,8.6,R32,2,
2017,East Tennessee St.,21.96984387,27.45762712,38.1314503,55.85365854,20.75395557,30.01876173,42.87262873,71.4978,109.382,96.7561,96.8589,11.0989,50.30627871,28.59877489,44.3285528,33.5071708,SC,33,27,45.7,38.2,35.4,-0.7,R64,13,
2017,Florida,21.00056917,29.54719877,34.02509653,51.53374233,16.91821554,32.07401696,40.16045304,70.0827,109.847,93.8493,89.451,27.4977,48.14550642,29.74322397,54.38596491,24.81203008,SEC,36,27,45.7,35.9,30.5,6.4,E8,4,
2017,Florida Gulf Coast,17.39864469,29.57998213,35.93049327,53.78244064,17.86761085,33.69036027,33.73826615,68.2422,111.465,102.973,104.367,5.07053,57.31142014,24.77876106,51.70687301,28.40236686,ASun,31,26,51,33.7,31,-1.7,R64,14,
2017,Florida St.,19.46922709,29.77743668,37.33009709,53.70456664,16.35572721,33.77374071,38.39701771,72.4954,113.073,99.6639,95.4542,20.0618,55.89975635,24.32996867,47.40388426,30.79667063,ACC,35,26,45.4,34.7,34.9,5.9,R32,3,
2017,Gonzaga,17.09339804,26.19047619,26.92788662,56.64182376,16.2242422,30,39.01797457,70.8026,116.658,86.8245,86.3037,32.0495,53.56921167,26.62942272,54.37864887,27.89824854,WCC,39,37,40,38.2,29,7.7,2ND,1,
2017,Iona,18.02691328,32.06845238,33.39441136,53.36426914,16.46275595,27.10505213,30.99767981,72.3638,110.087,104.754,106.577,4.19773,45.28972627,36.47351582,49.90702864,31.23837858,MAAC,35,22,47.7,39.7,36.1,-5.8,R64,14,
2017,Iowa St.,19.53470792,31.63884674,25.61983471,55.03202196,14.12387233,25.66585956,27.63037511,70.6138,112.423,101.308,96.2667,23.4472,48.56839873,36.47932131,52.43179122,32.02846975,B12,35,24,47.5,40,34.6,6.5,R32,5,
2017,Jacksonville St.,16.56180231,28.53425846,34.35448578,52.61660978,20.73704659,31.17254528,33.39021615,64.8271,105.599,104.685,105.217,0.633106,49.73591549,31.69014085,45.94953519,33.99734396,OVC,33,20,45.1,37.2,37.8,-8,R64,15,
2017,Kansas,18.62967731,29.68636032,30,56.0875513,17.58826677,34.10358566,35.97811218,71.2441,115.595,99.8468,94.4981,27.451,50.28380634,31.85308848,50.69551777,31.06646059,B12,36,31,45.3,40.4,35.6,11,E8,1,
2017,Kansas St.,22.06716138,32.29342327,33.4200937,52.70844397,19.11362162,29.54341987,41.15772703,67.4704,106.598,100.087,95.6066,17.4423,49.30638129,29.36979786,48.65092749,31.61888702,B12,35,21,45.5,36.2,38.2,1.7,R64,11,
2017,Kent St.,19.01857002,29.74481659,34.34782609,48.15647482,17.94204719,38.11292719,32.50899281,70.38,105.958,102.488,103.252,1.67944,52.7621195,27.73393461,50.52467936,30.08161679,MAC,35,22,48.5,31.7,35.3,-7.2,R64,14,
2017,Kentucky,19.23068425,27.6580959,33.52100476,52.90066778,15.66028148,33.49964362,40.94323873,74.2078,113.827,96.0022,91.3506,27.7224,53.76744186,24.8372093,54.78645066,25.95729013,SEC,38,32,48.3,35.3,30.6,9,E8,2,
2017,Louisville,19.58629813,28.49071832,38.77443212,51.34228188,15.95920588,36.76588898,33.94055609,68.414,112.3,96.2743,91.73,25.5134,54.33789954,27.16894977,48.77396344,28.4886313,ACC,34,25,44.8,35.5,31.6,6.9,R32,2,
2017,Marquette,18.30643572,29.18181818,35.6684492,57.5436739,17.3429391,27.07930368,30.96876654,71.0813,115.193,106.081,104.191,16.5801,44.3177499,38.31242873,51.53019024,29.15632754,BE,32,19,50.6,42.9,36.8,0.6,R64,10,
2017,Maryland,18.03093475,32.30769231,32.61917515,52.44656918,18.99441982,30.37857802,38.47019123,67.8287,107.794,101.181,98.7382,14.3372,45.62899787,33.90191898,51.88550659,28.62335302,B10,32,24,45.6,36.3,34.2,3.7,R64,6,
2017,Miami FL,18.29627598,28.18021201,28.72867364,50.97222222,19.46313032,33.39466421,34.27777778,64.7244,106.198,99.1649,94.8524,15.0303,53.02897278,27.52414399,52.268431,29.48960302,ACC,33,21,46.6,35.6,33,2.9,R64,8,
2017,Michigan,19.58349304,29.9915754,27.20659554,56.96050096,14.22767344,24.69135802,30.05780347,63.7284,116.586,103.139,99.2487,23.0467,44.96667836,37.98667134,58.18470075,26.63495838,B10,38,26,50,38.5,37.8,3.8,S16,7,
2017,Michigan St.,15.88703482,27.26574501,34.69689502,54.04774261,20.48591332,29.15555556,33.4717177,68.0923,105.349,100.524,95.8979,15.5102,50.2584493,32.56461233,50.16638935,28.57737105,B10,35,20,44.1,37.3,34.6,0.4,R32,9,
2017,Middle Tennessee,19.80368521,23.81771281,38.21585903,54.13552566,15.58463923,30.20554066,29.99501744,66.1388,111.71,96.1991,97.2252,14.9502,57.95761079,25.78034682,49.48545861,28.32214765,CUSA,35,31,47.1,36.9,32.8,2,R32,12,
2017,Minnesota,17.55606482,30.16678753,29.22502334,48.67452135,16.08282861,29.67032967,39.56799215,70.3448,104.242,96.585,93.7389,15.9964,53.05164319,24.53051643,53.96018636,27.95425667,B10,34,24,44.5,34.3,30.9,3.7,R64,5,
2017,Mount St. Mary's,21.64396887,34.87055016,32.56498283,50.9610521,19.1309987,23.07692308,32.37228123,68.3018,99.2467,100.14,103.405,-3.85542,50.36794767,32.01144726,59.25626516,23.03961196,NEC,36,20,49.5,35.8,34.1,-7.9,R64,16,
2017,Nevada,15.94265463,26.27960275,28.24569567,52.49759846,15.50091861,30.36978757,41.25840538,70.8624,112.092,100.374,101.291,13.3137,43.91117479,34.38395415,54.80769231,28.36538462,MWC,35,28,49.3,38.2,31,1.7,R64,12,
2017,New Mexico St.,19.11224984,28.42012357,35.16853933,52.69733106,19.52773354,35.52875696,43.27086882,69.5993,110.427,98.1505,102.613,7.89096,48.66444073,28.79799666,55.32114393,24.61322082,WAC,31,28,49.1,33.5,30.3,-0.2,R64,14,
2017,New Orleans,22.43329259,32.55813953,34.73684211,50.22349936,23.72370323,36.13445378,42.78416347,68.4026,101.978,99.7015,101.776,-0.517259,59.40400586,17.44015633,52.61064147,28.1949279,Slnd,29,20,51.8,30.7,31.9,-6.3,R68,16,
2017,North Carolina,18.59677291,24.98269896,31.56532988,51.65434021,16.23247731,41.25168237,34.33242507,72.4375,115.379,97.7324,92.4566,28.218,55.78979529,25.29789184,47.19507781,33.5504886,ACC,39,33,46.3,35.5,33.9,8.4,Champions,1,
2017,North Carolina Central,19.7904059,31.24477861,28.04811372,51.2849162,17.75940959,31.53988868,34.18994413,68.2964,107.014,93.6818,101.879,0.36125,51.48164529,29.72136223,54.73790323,28.72983871,MEAC,31,25,46.1,32.7,29.2,-5.1,R68,16,
2017,North Dakota,19.65349626,27.91586998,39.6572104,53.40512224,18.29969248,26,36.08847497,72.6568,106.597,101.499,103.533,0.0355204,53.91684902,26.38949672,52.66055046,26.00917431,BSky,29,22,50,38.7,34.8,-5.3,R64,15,
2017,Northern Kentucky,16.95728856,26.342711,30.49898167,52.41850683,18.76951787,31.21783877,36.48790747,70.2299,106.509,102.679,104.864,1.91159,45.82319546,35.03649635,55.17241379,26.87132044,Horz,33,24,50.2,35.7,32.4,-4.9,R64,15,
2017,Northwestern,17.91699295,30.6122449,36.14814815,49.73709369,15.99582354,30.75697211,30.49713193,66.5104,106.829,98.7535,95.4961,15.8146,51.44644253,29.9061767,49.55451846,29.65634281,B10,36,24,44,34.2,33.3,2,R32,8,
2017,Notre Dame,18.66146928,30.75709779,26.74858223,53.62318841,13.95517769,27.33224223,28.56474988,67.6563,113.717,102.069,98.3505,19.7422,46.42472152,36.00431189,53.32798717,29.95188452,ACC,36,26,48.2,38.4,33.8,5.9,R32,5,
2017,Oklahoma St.,20.34535264,31.86003683,45.38375973,53.98185484,18.22874483,38.34061135,37.39919355,72.3445,117.672,108.601,103.511,22.4804,47.08470847,31.46314631,49.04153355,27.31629393,B12,32,20,52.4,40.3,36.4,3.3,R64,10,
2017,Oregon,19.28493007,29.54708843,26.30173565,55.49001815,17.07002721,32.35294118,34.43738657,68.6751,113.785,96.2918,93.1994,25.024,49.21220248,32.78578612,51.53325368,31.54121864,P12,38,33,46.1,38,31.2,6,F4,3,
2017,Princeton,20.22890604,24.84076433,31.97868088,53.20121951,15.22491349,24.07407407,24.3902439,64.5004,109.224,95.1885,96.4084,12.609,43.60607545,41.89122979,49.63828603,31.71953255,Ivy,29,23,46.9,37.6,34.5,-0.4,R64,12,
2017,Providence,20.28880261,28.60938884,30.54347826,51.44846797,18.41186493,26.41509434,38.05013928,67.5635,103.657,99.0374,96.0247,12.4258,48.72789996,30.91849935,54.64431355,28.13774354,BE,33,20,49.9,37.1,32.8,0.6,R68,11,
2017,Purdue,16.59859962,24.41860465,22.89044289,55.65068493,18.37557865,30.79677708,33.26810176,70.0192,112.647,96.713,93.8542,23.1198,47.6702509,33.87096774,55.16088592,30.33848725,B10,35,27,46.6,40.3,33.2,5.6,S16,4,
2017,Rhode Island,19.39122536,29.65299685,45.04264392,50.76808722,16.43395788,32.85140562,39.19722498,67.4081,108.958,96.7455,95.2058,16.2627,54.24912689,25.26193248,52.0979021,21.76573427,A10,35,25,45.4,33.3,29.5,0.4,R32,11,
2017,SMU,18.29914391,26.44230769,24.58506224,54.59710744,16.90876778,37.24261415,36.00206612,63.7032,116.459,94.3413,95.0174,24.7333,48.32627934,33.01269719,44.0952381,40.28571429,Amer,35,30,44.1,40.6,32.1,6.4,R64,6,
2017,Saint Mary's,15.27331672,21.85840708,26.5625,57.79076238,17.53069372,33.09499489,27.76850306,61.2371,117.741,93.5471,94.9931,23.6652,48.91792568,35.8922009,60.28659161,22.87615148,WCC,34,29,45.4,39.4,30,3.9,R32,7,
2017,Seton Hall,17.46023128,25.38461538,36.14522157,49.97431947,19.50160161,35.77832111,37.64766307,69.0202,104.667,100.936,95.7735,13.6346,55.44062888,25.07240381,51.39905295,27.63667671,BE,33,21,48,33.8,34.1,2.7,R64,9,
2017,South Carolina,24.3064418,31.55770783,44.52018878,47.27699531,18.37708362,33.88429752,40.3286385,69.5582,103.083,92.4932,88.1185,20.8043,49.67520061,27.28314864,47.95918367,25.89285714,SEC,36,26,45.4,33.4,30.6,1.7,F4,7,
2017,South Dakota St.,16.19932972,28.90559733,27.11528946,53.1880109,18.36501551,27.08333333,39.94550409,69.216,108.84,111.219,111.42,-1.19215,41.86231596,35.8137684,44.56564083,40.08570316,Sum,33,18,52.4,35.8,36.9,-9.8,R64,16,
2017,Texas Southern,19.08004036,35.09047994,32.27638429,48.01685672,16.59311202,31.47566719,44.22409519,69.5673,105.932,103.632,107.523,-4.04136,50.98341689,23.7177015,58.49056604,23.11320755,SWAC,35,23,49.3,29.6,32.5,-4.4,R64,16,
2017,Troy,17.54819575,29.78382706,32.79569892,51.55155155,17.83654638,30.76292043,40.09009009,69.1477,108.941,104.817,107.648,2.04272,45.98484848,32.04545455,48.12918472,32.72942103,SB,35,22,49.5,35.1,34.1,-8.1,R64,15,
2017,UC Davis,19.62898714,28.29716194,33.06080736,48.38794926,20.25411412,29.03225806,40.80338266,69.8652,97.892,98.5394,102.223,-4.40962,51.76670924,26.18135377,50.95057034,29.53105196,BW,34,23,48.5,34.5,32.6,-7.5,R64,16,
2017,UCLA,15.84447691,28.58122001,25.39013075,59.78448276,15.13278646,29.11714771,26.81034483,74.1583,121.09,102.328,100.419,23.6319,52.95391277,32.84874729,50.75395366,34.20375138,P12,36,31,45.3,40.6,36.5,6.6,S16,3,
2017,UNC Wilmington,20.1662205,28.47805789,39.67032967,55.02162422,13.87504915,32.50414594,30.8024988,70.078,117.802,105.581,105.543,12.4591,49.35920908,34.49285976,56.88598284,22.31303637,CAA,33,29,54.2,36.1,34,1.5,R64,12,
2017,USC,17.84665499,31.31699847,23.98573339,52.19728845,15.71453249,31.00961538,36.79289388,70.091,111.407,104.064,100.7,13.4535,49.14772727,30.14914773,51.044436,34.29548044,P12,36,26,47.2,36.2,36.8,1.3,R32,11,
2017,VCU,20.99490955,27.48776509,40.90669478,50.95121951,17.76806548,31.28038898,36.43902439,68.9787,106.77,95.6341,96.0285,14.0685,57.03363914,22.82110092,51.04566795,25.86427657,A10,35,26,46,33.1,33.8,1.3,R64,10,
2017,Vanderbilt,16.07311358,26.99920823,30.65549532,52.10970464,18.23598639,24.8048569,34.81012658,67.1435,105.785,100.959,95.8983,16.5272,37.6858176,41.70349538,53.33333333,28.42767296,SEC,35,19,46.8,37.6,33.8,0.1,R64,9,
2017,Vermont,19.5952566,27.09620477,26.4516129,55.34846029,16.98255572,29.84644914,34.25175581,65.2919,112.533,97.0051,99.3944,11.6734,56.09951846,26.12359551,56.45311049,27.43732591,AE,34,29,46.9,36.7,34.9,0.7,R64,13,
2017,Villanova,20.13202369,27.79578606,22.05153617,57.52053388,17.03804952,30.21032505,34.95893224,65.5396,117.674,95.9647,92.5361,29.8834,47.06729039,33.57322778,52.74822695,33.37765957,BE,36,32,49.1,36.9,31.1,11.1,R32,1,
2017,Virginia,20.68463745,24.51790634,33.79685611,52.38617663,15.5856338,28.25880114,26.00109709,60.2515,108.035,92.1125,87.9553,24.292,54.05164737,30.98842386,46.86847599,32.72442589,ACC,34,23,45.1,38.5,31.7,5,R32,5,
2017,Virginia Tech,16.52241905,30.47138047,27.30409069,56.92222835,17.16951118,23.4375,40.87148373,69.7602,112.59,106.937,103.513,13.7975,45.74712644,33.33333333,51.76470588,32.12981744,ACC,33,22,49,40.3,36.3,3.3,R64,9,
2017,Wake Forest,16.22786629,27.64505119,37.98767967,54.06649616,16.43916663,30.72183099,40.71611253,71.7061,115.469,109.726,104.681,16.2464,47.93267472,29.41822173,47.99072643,31.29829985,ACC,33,19,52.1,38.5,35.8,1.3,R68,11,
2017,West Virginia,27.57258763,31.86549239,42.45379877,51.28589799,16.95341537,37.8992193,38.87698243,71.4009,111.906,92.3219,89.3588,27.1673,52.02388852,27.37226277,46.69639238,30.40129712,B12,37,28,46.5,36.2,35.3,6.4,S16,4,
2017,Wichita St.,19.4281884,24.15603901,35.21271143,54.0895813,16.25203021,34.26001635,40.31158715,69.2661,116.593,90.5399,92.554,26.1436,46.51820431,32.02545069,45.95705802,32.20648698,MVC,35,31,42,40.2,31.2,4.1,R32,10,
2017,Winthrop,18.61585996,28.4148398,34.49197861,53.49092908,17.77571426,26.30136986,38.15283123,71.2349,108.243,97.3156,101.591,4.52661,42.81620958,36.83995088,50.09041591,28.88788427,BSth,31,26,45.9,37.9,32.1,-1.8,R64,13,
2017,Wisconsin,19.5346046,25.82995951,28.04816859,52.08333333,17.01000528,35.79766537,32.91198502,64.4294,110.868,95.5393,92.0805,22.9876,51.38162808,31.70276326,49.48006932,32.62564991,B10,37,27,43.1,35.9,37.6,5.1,S16,8,
2017,Xavier,17.45801329,25.54012346,33.39552239,51.88547486,18.38090386,34.53292496,41.06145251,68.1924,109.137,104.26,99.007,16.6985,50.35260931,28.24400564,50.23976392,31.31685725,BE,38,24,52.5,34.5,33.4,1.6,E8,11,
2016,Arizona,16.0453,24.86486,29.33204,53.6294,18.2314,34.99112,43.80711,69.8827,112.807,96.4588,95.8348,20.9712,53.0165,24.2413,55.4227,26.1315,P12,34,25,45.7,38.1,31.6,3.4,R64,6,
2016,Arkansas Little Rock,21.0294,29.50963,38.34015,51.8589,15.6085,26.71546,31.43794,64.0981,108.254,94.2568,96.0002,13.2372,50.1727,31.7358,46.2679,31.4385,SB,33,28,45.7,38.2,30.9,2.1,R32,12,
2016,Austin Peay,18.5827,30,31.32057,51.2908,20.2271,31.90955,46.99684,70.5129,104.719,108.947,109.552,-5.10202,51.8664,24.6365,49.6786,33.2325,OVC,34,16,53.3,34.7,36.4,-11.3,R64,16,
2016,Baylor,19.7799,28.81197,38.63892,51.5625,18.619,40.05352,38.59375,67.1587,112.42,103.109,99.8379,19.0612,54.3504,24.3147,50.1518,28.8937,B12,33,21,49.1,37.4,36.9,3.5,R64,5,
2016,Buffalo,17.7027,28.71755,37.7756,49.5547,18.7915,31.82527,41.61306,72.3876,104.76,104.037,102.929,2.95141,47.8462,29.1923,49.5938,29.0135,MAC,34,19,48.8,33.7,34.3,-5.8,R64,14,
2016,Butler,18.5992,27.45793,35.7637,52.6155,14.4901,32.16169,39.30929,69.7767,113.459,102.122,100.74,17.2699,51.7058,26.8385,50.0853,29.5648,BE,33,22,49.1,39.3,33.8,2,R32,9,
2016,Cal St. Bakersfield,21.5311,29.65328,42.06939,49.3103,18.1775,34.13729,38.04598,68.0715,104.542,93.1706,97.7551,6.25907,57.2359,22.6152,48.096,28.0125,WAC,30,21,42.8,34.3,33.4,-3.5,R64,15,
2016,California,14.1069,25.32819,37.45601,52.2009,17.687,32.40034,41.74003,68.3288,108.559,97.6584,94.1512,18.3186,51.3949,27.8193,52.9489,23.9843,P12,34,23,41.5,36.3,34.7,2.2,R64,4,
2016,Chattanooga,20.1731,28.97778,30.89034,51.711,18.0356,32.33966,41.60782,67.5512,109.485,99.8389,100.964,6.4956,47.7503,29.4285,52.9831,29.9199,SC,33,27,50.5,35.6,33.7,0.4,R64,12,
2016,Cincinnati,20.2649,30.63725,27.00577,49.3434,16.347,36.68885,33.23232,65.6793,108.479,94.5775,94.1027,17.0607,49.5451,31.2655,48.8038,34.4498,Amer,33,22,41.3,34.8,35.7,0.3,R64,9,
2016,Colorado,15.4041,24.78431,35.66009,48.3945,18.799,34.76848,40.46891,70.9336,105.091,99.1577,95.9034,12.908,47.1584,29.3833,53.4247,25.8134,P12,33,21,44.3,38.6,35.3,0.7,R64,8,
2016,Connecticut,18.1606,29.11765,35.36645,51.5392,16.262,28.57143,29.58153,66.488,108.224,94.2629,93.1938,18.715,52.3755,29.0764,47.7024,31.5098,Amer,36,25,42,36.5,32.6,1.2,R32,9,
2016,Dayton,18.0337,24.23263,32.83741,51.5523,18.645,28.68421,40.79521,68.6202,104.684,95.0699,93.9916,12.6273,51.3999,27.7058,47.7022,33.364,A10,33,25,43.7,34.4,34.9,2.4,R64,7,
2016,Duke,17.3855,34.58365,25.31194,53.7237,14.2795,33.17757,40.56206,68.3902,117.668,105.653,99.9994,21.8749,44.863,33.6986,59.1798,25.987,ACC,36,25,48.9,38.5,34,4.2,S16,4,
2016,Fairleigh Dickinson,21.0447,35.84738,46.8699,51.1538,17.6587,28.43882,33.28205,72.0721,105.043,108.228,115.034,-10.6349,52.9628,28.5656,48.0632,28.1028,NEC,32,17,52.1,36.4,35.4,-9.9,R68,16,
2016,Florida Gulf Coast,15.8571,27.48971,35.33156,51.454,17.1672,31.73333,37.2644,69.3733,106.673,102.199,103.653,-0.0797809,61.1465,20,51.3047,28.2618,ASun,31,17,48.3,34.2,31.2,-8.4,R64,16,
2016,Fresno St.,21.0159,29.68617,46.36163,48.4211,15.0906,29.99192,37.69424,70.0115,104.614,100.426,100.801,6.63039,53.2357,25.3968,45.227,29.9109,MWC,33,23,48.4,34.4,33,-0.9,R64,14,
2016,Gonzaga,15.1123,26.02339,28.11169,55.2032,17.0744,32.1366,34.39049,68.1768,115.259,96.9999,95.4976,20.8198,51.2709,29.6296,54.632,27.2727,WCC,35,27,44.4,37.8,30.3,2.1,S16,11,
2016,Green Bay,21.0703,32.02819,35.75105,49.7511,15.7743,30.87393,42.21719,76.8632,106.328,103.575,104.577,3.73863,52.2946,25.9338,51.3641,28.7013,Horz,34,21,50,35,36.3,-4.5,R64,14,
